item_name,thumb,url_name,id,avg_price
Khora Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,khora_prime_systems_blueprint,62d3494175156700ce450e04,5
Khora Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,khora_prime_chassis_blueprint,62d3493f75156700ce450ded,5
Garuda Prime Blueprint,sub_icons/blueprint_128x128.png,garuda_prime_blueprint,6242037866a58f0108c3d497,5
Lavos Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,lavos_prime_chassis_blueprint,67acd944125398d92c8bb4ed,5
Sevagoth Prime Blueprint,sub_icons/blueprint_128x128.png,sevagoth_prime_blueprint,66c6080266bbb2aedca6957c,5
Equinox Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,equinox_prime_chassis_blueprint,5ca28670fc2db2035eae05a1,4
Nidus Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,nidus_prime_systems_blueprint,6139101a30dd5b004b7f90a8,4
Wisp Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,wisp_prime_neuroptics_blueprint,64c2aa1566456704eba6ba38,4
Hildryn Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,hildryn_prime_systems_blueprint,641263e07d179f02100c6d41,4
Xaku Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,xaku_prime_neuroptics_blueprint,673516abdb3ac2cfade14a72,4
Gauss Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,gauss_prime_chassis_blueprint,65a7fc5aed5b0d2e3eb462b5,4
Lavos Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,lavos_prime_neuroptics_blueprint,67acd943125398d92c8bb4ec,4
Protea Prime Blueprint,sub_icons/blueprint_128x128.png,protea_prime_blueprint,66325caae85cac3856c86cbe,4
Wisp Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,wisp_prime_systems_blueprint,64c2aa1666456704eba6ba44,3
Grendel Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,grendel_prime_chassis_blueprint,653060f332327ba8746da747,3
Gauss Prime Blueprint,sub_icons/blueprint_128x128.png,gauss_prime_blueprint,65a7fc5aed5b0d2e3eb462b3,3
Sevagoth Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,sevagoth_prime_systems_blueprint,66c6080366bbb2aedca6957f,3
Protea Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,protea_prime_neuroptics_blueprint,66325cb1e85cac3856c86cc0,3
Sevagoth Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,sevagoth_prime_neuroptics_blueprint,66c6080366bbb2aedca6957d,3
